user_id,age,gender,state,account_created_at,is_bad_payer,customer_lifetime_value,customer_ticket_medio,total_cancelled_orders,total_returned_orders,total_orders_calculated
67031,38,M,Tennessee,2022-06-18 12:10:00+00:00,1,227.5,113.75,1,0,2
38179,38,M,Tennessee,2025-02-12 01:59:00+00:00,0,136.5,136.5,1,0,1
52600,38,M,Tennessee,2022-10-11 07:17:00+00:00,0,91.0,91.0,0,0,1
63776,38,M,Tennessee,2026-06-28 00:36:00+00:00,0,45.5,45.5,1,0,1
25121,38,M,Texas,2025-01-06 06:10:00+00:00,0,45.5,45.5,0,0,1
54573,38,F,Texas,2025-05-14 05:57:00+00:00,1,91.0,45.5,0,1,2
43659,38,F,Texas,2025-08-15 03:52:00+00:00,0,45.5,45.5,0,0,1
44918,38,F,Texas,2023-03-21 18:35:00+00:00,0,91.0,91.0,0,0,1
96222,38,F,Texas,2021-05-11 09:48:00+00:00,0,227.5,75.83,1,0,3
89170,38,F,Texas,2020-04-07 12:07:00+00:00,0,45.5,45.5,0,0,1
57308,38,M,Texas,2024-05-31 00:06:00+00:00,0,91.0,91.0,0,0,1
82257,38,F,Texas,2021-01-17 06:55:00+00:00,0,0.0,0.0,0,0,0
65176,38,F,Texas,2025-12-02 17:39:00+00:00,0,182.0,60.67,0,0,3
31022,38,F,Texas,2019-02-08 16:59:00+00:00,0,182.0,182.0,0,0,1
10353,38,F,Texas,2023-06-25 04:00:00+00:00,0,0.0,0.0,0,0,0
9648,38,F,Texas,2022-06-09 03:37:00+00:00,0,91.0,91.0,1,0,1
33863,38,F,Texas,2019-03-10 18:07:00+00:00,1,91.0,45.5,1,0,2
85912,38,F,Texas,2022-02-13 08:52:00+00:00,0,0.0,0.0,0,0,0
73205,38,M,Texas,2024-08-19 09:54:00+00:00,0,91.0,45.5,0,0,2
78020,38,M,Texas,2025-12-23 17:36:00+00:00,0,45.5,45.5,0,0,1
75048,38,F,Texas,2019-07-31 00:18:00+00:00,0,45.5,45.5,0,0,1
12522,38,F,Texas,2023-05-01 09:21:00+00:00,0,227.5,56.88,1,0,4
21136,38,F,Texas,2022-10-15 03:42:00+00:00,1,364.0,91.0,2,0,4
76196,38,F,Texas,2020-05-02 14:10:00+00:00,0,182.0,182.0,0,0,1
69953,38,F,Texas,2026-04-25 18:47:00+00:00,0,136.5,136.5,0,0,1
55176,38,F,Texas,2023-09-28 13:47:00+00:00,0,0.0,0.0,0,0,0
56826,38,M,Texas,2024-09-08 02:15:00+00:00,0,0.0,0.0,0,0,0
47523,38,M,Texas,2026-07-02 13:56:11.415621+00:00,0,0.0,0.0,0,0,0
38649,38,M,Texas,2024-11-17 07:02:00+00:00,0,91.0,91.0,0,0,1
51278,38,M,Texas,2021-07-13 16:53:00+00:00,0,0.0,0.0,0,0,0
34532,38,F,Texas,2021-11-04 13:49:00+00:00,0,136.5,45.5,0,1,3
29263,38,M,Texas,2024-03-25 03:58:00+00:00,1,91.0,45.5,1,1,2
38103,38,F,Texas,2022-01-14 14:44:00+00:00,1,227.5,113.75,0,1,2
18569,38,M,Texas,2023-12-22 00:29:00+00:00,0,136.5,68.25,0,0,2
91482,38,F,Texas,2021-08-13 17:46:00+00:00,0,0.0,0.0,0,0,0
81923,38,M,Texas,2025-11-14 17:14:00+00:00,0,91.0,91.0,0,0,1
70401,38,M,Texas,2024-10-15 13:49:00+00:00,1,227.5,113.75,0,1,2
7638,38,F,Texas,2024-04-13 04:35:00+00:00,0,45.5,45.5,0,0,1
87664,38,F,Texas,2022-07-19 13:48:00+00:00,0,0.0,0.0,0,0,0
96755,38,F,Texas,2021-01-09 15:04:00+00:00,0,45.5,45.5,0,0,1
67191,38,M,Texas,2022-08-11 09:28:00+00:00,0,409.5,102.38,0,0,4
34634,38,M,Texas,2019-03-14 00:52:00+00:00,1,227.5,113.75,1,0,2
77085,38,M,Texas,2020-01-07 16:13:00+00:00,0,136.5,68.25,0,0,2
655,38,M,Utah,2019-12-10 07:47:00+00:00,0,45.5,45.5,0,0,1
5355,38,F,Utah,2021-02-06 11:32:00+00:00,0,45.5,45.5,0,0,1
30533,38,F,Utah,2024-10-14 11:31:00+00:00,0,45.5,45.5,1,0,1
53699,38,M,Utah,2022-05-22 15:27:00+00:00,0,45.5,45.5,1,0,1
96977,38,F,Utah,2026-02-04 16:22:00+00:00,0,0.0,0.0,0,0,0
16948,38,M,Utah,2024-10-17 13:42:00+00:00,0,0.0,0.0,0,0,0
30630,38,F,Utah,2022-03-21 08:54:00+00:00,0,45.5,45.5,1,0,1
65475,38,F,Virginia,2019-05-18 17:28:00+00:00,0,45.5,45.5,0,0,1
67023,38,F,Virginia,2019-07-14 07:00:00+00:00,0,0.0,0.0,0,0,0
52894,38,F,Virginia,2024-02-24 12:39:00+00:00,0,45.5,45.5,0,0,1
64755,38,F,Virginia,2025-03-03 12:02:00+00:00,0,0.0,0.0,0,0,0
20186,38,M,Virginia,2019-12-26 05:40:00+00:00,0,0.0,0.0,0,0,0
3290,38,M,Virginia,2026-07-01 15:23:57.232561+00:00,0,0.0,0.0,0,0,0
91795,38,M,Virginia,2020-12-10 14:22:00+00:00,0,45.5,45.5,0,0,1
11374,38,F,Washington,2024-08-25 11:38:00+00:00,0,91.0,91.0,0,0,1
41451,38,M,Washington,2019-05-02 13:51:00+00:00,0,0.0,0.0,0,0,0
22757,38,M,Washington,2021-10-23 13:38:00+00:00,1,273.0,91.0,3,0,3
59319,38,M,Washington,2022-09-20 10:07:00+00:00,1,91.0,45.5,1,0,2
45301,38,F,Washington,2022-09-22 16:39:00+00:00,0,227.5,113.75,0,0,2
95837,38,M,Washington,2022-05-30 04:03:00+00:00,0,0.0,0.0,0,0,0
47194,38,M,Washington,2021-12-21 07:30:00+00:00,0,0.0,0.0,0,0,0
88010,38,F,Washington,2025-10-13 06:23:00+00:00,0,45.5,45.5,0,1,1
83170,38,F,West Virginia,2020-04-08 13:36:00+00:00,0,318.5,106.17,0,0,3
14302,38,M,Wisconsin,2021-08-04 01:36:00+00:00,0,227.5,113.75,0,0,2
76431,38,M,Wisconsin,2022-09-13 18:25:00+00:00,0,227.5,113.75,0,0,2
15084,38,M,Wisconsin,2019-11-12 14:29:00+00:00,0,0.0,0.0,0,0,0
7559,38,F,Wisconsin,2025-04-25 00:50:00+00:00,1,91.0,45.5,1,0,2
39765,39,M,Alabama,2022-11-05 15:59:00+00:00,1,91.0,45.5,0,1,2
51004,39,M,Alabama,2023-01-24 13:16:00+00:00,0,0.0,0.0,0,0,0
67818,39,M,Alabama,2025-08-04 06:48:00+00:00,0,182.0,182.0,0,0,1
67752,39,F,Alaska,2020-08-11 00:54:00+00:00,0,45.5,45.5,0,1,1
90081,39,M,Arizona,2021-09-22 13:56:00+00:00,0,0.0,0.0,0,0,0
84875,39,M,Arizona,2024-08-04 07:04:00+00:00,1,136.5,68.25,0,1,2
96163,39,M,Arizona,2021-06-11 07:47:00+00:00,0,136.5,136.5,0,0,1
36188,39,M,Arizona,2022-05-01 11:39:00+00:00,0,0.0,0.0,0,0,0
52719,39,F,Arizona,2025-07-31 10:19:00+00:00,0,91.0,91.0,0,0,1
43835,39,F,Arizona,2020-02-23 14:49:00+00:00,1,318.5,79.62,1,1,4
76589,39,F,Arizona,2025-11-10 18:50:00+00:00,0,45.5,45.5,0,0,1
58738,39,M,Arizona,2021-01-05 17:55:00+00:00,0,0.0,0.0,0,0,0
12576,39,F,Arizona,2021-11-07 16:14:00+00:00,0,45.5,45.5,1,0,1
2448,39,F,Arizona,2024-07-06 08:12:00+00:00,0,136.5,68.25,0,0,2
96416,39,F,Arkansas,2024-03-06 07:55:00+00:00,0,45.5,45.5,0,0,1
99107,39,M,Arkansas,2021-08-29 00:25:00+00:00,0,45.5,45.5,0,0,1
16748,39,M,Arkansas,2023-10-30 02:43:00+00:00,0,0.0,0.0,0,0,0
10647,39,F,Arkansas,2024-07-22 04:25:00+00:00,0,45.5,45.5,0,1,1
9887,39,F,Arkansas,2021-01-18 06:53:00+00:00,0,182.0,182.0,0,0,1
57536,39,M,California,2025-08-24 15:42:00+00:00,0,227.5,113.75,0,0,2
18680,39,F,California,2022-10-07 09:26:00+00:00,0,0.0,0.0,0,0,0
23968,39,F,California,2019-08-13 00:18:00+00:00,0,91.0,91.0,0,0,1
57333,39,F,California,2020-08-05 17:35:00+00:00,0,0.0,0.0,0,0,0
79748,39,F,California,2026-02-07 08:08:00+00:00,0,0.0,0.0,0,0,0
75301,39,F,California,2023-07-08 04:52:00+00:00,0,318.5,106.17,1,0,3
98013,39,F,California,2025-08-11 02:22:00+00:00,0,91.0,91.0,0,0,1
1336,39,M,California,2025-10-30 04:19:00+00:00,1,91.0,45.5,2,0,2
73757,39,M,California,2021-03-01 06:45:00+00:00,0,45.5,45.5,0,0,1
63364,39,M,California,2022-04-18 05:23:00+00:00,0,45.5,45.5,0,0,1
55300,39,F,California,2021-05-11 00:00:00+00:00,0,45.5,45.5,1,0,1
89480,39,M,California,2024-08-19 01:25:00+00:00,0,0.0,0.0,0,0,0
88070,39,M,California,2019-12-13 00:46:00+00:00,0,136.5,136.5,0,0,1
33418,39,F,California,2025-06-07 18:16:00+00:00,0,136.5,136.5,0,0,1
73257,39,M,California,2026-06-03 02:59:00+00:00,1,318.5,79.62,2,0,4
88195,39,M,California,2025-06-13 16:04:00+00:00,0,91.0,91.0,1,0,1
50354,39,M,California,2019-08-23 18:21:00+00:00,0,0.0,0.0,0,0,0
88394,39,F,California,2019-07-01 17:16:00+00:00,0,45.5,45.5,0,0,1
15773,39,M,California,2025-07-14 01:50:00+00:00,0,45.5,45.5,0,0,1
22098,39,F,California,2025-05-12 15:12:00+00:00,0,45.5,45.5,0,0,1
87960,39,F,California,2023-12-18 07:39:00+00:00,0,0.0,0.0,0,0,0
83431,39,M,California,2022-03-18 03:36:00+00:00,0,182.0,45.5,1,0,4
58394,39,M,California,2023-07-17 14:40:00+00:00,0,45.5,45.5,0,0,1
8712,39,F,California,2020-10-25 02:56:00+00:00,0,45.5,45.5,0,0,1
1333,39,M,California,2021-01-14 17:59:00+00:00,0,0.0,0.0,0,0,0
12689,39,M,California,2021-04-15 00:42:00+00:00,0,45.5,45.5,0,0,1
95466,39,F,California,2019-03-28 04:02:00+00:00,0,45.5,45.5,0,0,1
8150,39,F,California,2023-10-21 15:03:00+00:00,0,0.0,0.0,0,0,0
36587,39,M,California,2020-04-19 12:27:00+00:00,0,0.0,0.0,0,0,0
80021,39,M,California,2025-05-17 13:35:00+00:00,0,318.5,106.17,0,0,3
92813,39,M,California,2025-08-21 15:30:00+00:00,0,91.0,45.5,0,0,2
7008,39,M,California,2021-04-03 04:50:00+00:00,0,45.5,45.5,0,0,1
33977,39,F,California,2023-06-15 01:30:00+00:00,0,91.0,91.0,1,0,1
33535,39,F,California,2023-05-23 04:55:00+00:00,0,45.5,45.5,0,0,1
20610,39,F,California,2025-08-03 06:22:00+00:00,0,0.0,0.0,0,0,0
53470,39,M,California,2024-11-01 08:30:00+00:00,0,182.0,91.0,0,0,2
71491,39,M,California,2026-04-03 02:39:00+00:00,0,0.0,0.0,0,0,0
39409,39,M,California,2023-08-12 12:43:00+00:00,1,273.0,68.25,0,2,4
85113,39,F,California,2025-04-18 12:10:00+00:00,0,45.5,45.5,0,0,1
31790,39,F,California,2019-07-21 13:10:00+00:00,0,136.5,45.5,0,1,3
22892,39,M,California,2019-08-02 14:14:00+00:00,0,136.5,136.5,0,1,1
81039,39,F,California,2019-10-27 05:30:00+00:00,0,136.5,45.5,1,0,3
55146,39,M,California,2021-09-27 08:00:00+00:00,0,182.0,60.67,0,1,3
10283,39,F,California,2022-01-25 12:24:00+00:00,0,136.5,45.5,0,1,3
22926,39,F,California,2021-04-14 15:51:00+00:00,0,91.0,91.0,0,0,1
71254,39,M,California,2019-11-23 05:18:00+00:00,0,45.5,45.5,0,0,1
16544,39,M,California,2023-10-09 01:06:00+00:00,0,0.0,0.0,0,0,0
80153,39,F,California,2019-10-15 14:03:00+00:00,0,0.0,0.0,0,0,0
23235,39,F,California,2020-06-04 08:51:00+00:00,0,182.0,182.0,0,0,1
30992,39,M,California,2022-07-26 12:58:00+00:00,0,45.5,45.5,0,0,1
65355,39,M,California,2022-10-10 02:50:00+00:00,0,0.0,0.0,0,0,0
66888,39,M,California,2019-03-28 13:48:00+00:00,0,0.0,0.0,0,0,0
15654,39,M,California,2021-02-03 13:29:00+00:00,0,45.5,45.5,0,0,1
91639,39,F,California,2024-04-04 01:37:00+00:00,0,318.5,79.62,1,0,4
70269,39,F,California,2022-06-18 10:43:00+00:00,1,91.0,45.5,1,0,2
49346,39,M,California,2020-06-04 06:05:00+00:00,0,0.0,0.0,0,0,0
12451,39,M,California,2022-08-08 12:25:00+00:00,0,91.0,91.0,0,1,1
23415,39,M,California,2021-05-01 08:37:00+00:00,0,0.0,0.0,0,0,0
5768,39,F,California,2020-10-29 07:14:00+00:00,0,45.5,45.5,1,0,1
1028,39,M,California,2025-11-12 09:19:00+00:00,0,182.0,45.5,0,0,4
89222,39,M,California,2019-07-20 04:30:00+00:00,1,136.5,68.25,1,0,2
18636,39,F,California,2025-08-16 14:09:00+00:00,0,45.5,45.5,0,1,1
71861,39,F,California,2025-07-04 18:29:00+00:00,0,45.5,45.5,0,0,1
95407,39,F,California,2024-06-29 00:42:00+00:00,0,91.0,91.0,0,0,1
47089,39,M,California,2026-06-21 00:35:00+00:00,0,91.0,45.5,0,0,2
34734,39,M,California,2021-06-19 01:02:00+00:00,0,45.5,45.5,0,0,1
70524,39,F,California,2020-12-16 09:38:00+00:00,0,45.5,45.5,0,0,1
32964,39,F,Colorado,2021-02-16 00:42:00+00:00,0,45.5,45.5,0,0,1
36257,39,F,Colorado,2025-03-24 01:46:00+00:00,0,91.0,91.0,0,0,1
82077,39,M,Colorado,2024-03-18 13:09:00+00:00,0,45.5,45.5,0,0,1
54460,39,M,Colorado,2026-06-26 05:08:00+00:00,0,91.0,91.0,0,0,1
49297,39,M,Colorado,2020-05-20 04:59:00+00:00,0,45.5,45.5,0,0,1
94542,39,M,Connecticut,2021-06-01 16:37:00+00:00,0,318.5,106.17,0,1,3
8883,39,F,Connecticut,2023-06-27 10:31:00+00:00,0,0.0,0.0,0,0,0
53051,39,M,Connecticut,2025-10-04 02:06:00+00:00,0,0.0,0.0,0,0,0
63294,39,M,Connecticut,2021-09-14 12:18:00+00:00,0,273.0,91.0,0,0,3
8922,39,F,Delaware,2026-05-10 13:20:00+00:00,0,182.0,60.67,1,0,3
63965,39,M,Delaware,2024-04-16 08:40:00+00:00,0,45.5,45.5,1,0,1
54684,39,F,District of Columbia,2021-10-28 00:29:00+00:00,0,45.5,45.5,0,0,1
54420,39,M,Florida,2021-04-18 05:00:00+00:00,0,136.5,136.5,0,0,1
96933,39,F,Florida,2021-10-19 03:45:00+00:00,0,0.0,0.0,0,0,0
34805,39,M,Florida,2025-08-18 18:59:00+00:00,1,91.0,45.5,1,0,2
49330,39,F,Florida,2021-09-24 05:25:00+00:00,0,45.5,45.5,0,0,1
7724,39,F,Florida,2025-02-01 06:17:00+00:00,0,45.5,45.5,0,0,1
95228,39,M,Florida,2022-12-11 07:09:00+00:00,0,45.5,45.5,1,0,1
58061,39,F,Florida,2020-07-03 04:13:00+00:00,0,91.0,91.0,0,0,1
17654,39,M,Florida,2019-09-21 03:46:00+00:00,0,45.5,45.5,0,0,1
43291,39,F,Florida,2020-05-06 13:21:00+00:00,0,45.5,45.5,0,0,1
6584,39,F,Florida,2026-07-01 10:20:53.438051+00:00,0,45.5,45.5,1,0,1
42304,39,F,Florida,2023-07-10 07:37:00+00:00,0,91.0,45.5,0,0,2
92818,39,M,Florida,2021-08-17 00:51:00+00:00,0,0.0,0.0,0,0,0
39809,39,M,Florida,2021-03-27 05:02:00+00:00,0,0.0,0.0,0,0,0
64937,39,F,Florida,2021-06-22 09:06:00+00:00,0,91.0,91.0,0,0,1
92621,39,F,Florida,2023-09-21 01:22:00+00:00,0,91.0,91.0,0,0,1
11762,39,M,Florida,2019-02-03 16:51:00+00:00,0,45.5,45.5,0,0,1
64458,39,F,Florida,2025-04-21 07:31:00+00:00,0,318.5,79.62,0,0,4
729,39,M,Florida,2025-12-17 15:28:00+00:00,0,182.0,60.67,0,0,3
30513,39,M,Florida,2025-10-07 13:44:00+00:00,0,182.0,45.5,1,0,4
27287,39,F,Florida,2020-06-01 02:15:00+00:00,0,45.5,45.5,0,0,1
33828,39,F,Florida,2020-12-27 07:32:00+00:00,0,409.5,102.38,0,0,4
88818,39,F,Florida,2022-04-27 11:09:00+00:00,0,0.0,0.0,0,0,0
38465,39,F,Florida,2024-11-15 01:10:00+00:00,1,182.0,45.5,0,2,4
67593,39,F,Georgia,2021-04-08 14:01:00+00:00,0,91.0,91.0,0,0,1
21426,39,M,Georgia,2024-10-13 04:47:00+00:00,0,91.0,91.0,0,0,1
27374,39,F,Georgia,2022-03-01 00:35:00+00:00,0,0.0,0.0,0,0,0
39870,39,M,Georgia,2021-01-14 14:28:00+00:00,0,0.0,0.0,0,0,0
72254,39,M,Georgia,2020-04-03 14:37:00+00:00,0,136.5,68.25,0,0,2
78445,39,F,Georgia,2019-05-25 06:24:00+00:00,0,136.5,68.25,0,0,2
1637,39,M,Georgia,2021-07-11 05:37:00+00:00,0,0.0,0.0,0,0,0
41911,39,F,Georgia,2024-02-17 05:30:00+00:00,0,91.0,45.5,0,0,2
60764,39,F,Georgia,2021-08-13 17:55:00+00:00,1,182.0,45.5,1,1,4
87920,39,M,Georgia,2026-06-30 03:29:00+00:00,0,45.5,45.5,0,0,1
16767,39,M,Georgia,2025-11-21 05:12:00+00:00,0,136.5,136.5,0,0,1
95288,39,M,Hawaii,2021-08-01 02:33:00+00:00,0,91.0,91.0,0,0,1
91120,39,M,Hawaii,2025-02-06 12:58:00+00:00,0,0.0,0.0,0,0,0
61787,39,F,Illinois,2021-08-25 01:10:00+00:00,0,91.0,91.0,0,0,1
94590,39,M,Illinois,2026-06-08 13:06:00+00:00,0,0.0,0.0,0,0,0
48267,39,F,Illinois,2020-10-18 12:13:00+00:00,0,45.5,45.5,0,0,1
42163,39,M,Illinois,2025-03-25 13:19:00+00:00,0,45.5,45.5,0,0,1
81,39,M,Illinois,2025-01-16 08:48:00+00:00,0,45.5,45.5,0,0,1
23548,39,M,Illinois,2019-02-25 16:38:00+00:00,0,0.0,0.0,0,0,0
95950,39,F,Illinois,2020-09-18 11:58:00+00:00,0,45.5,45.5,0,0,1
50535,39,M,Illinois,2023-11-03 02:22:00+00:00,0,91.0,45.5,0,0,2
82911,39,M,Illinois,2021-12-26 00:42:00+00:00,0,182.0,91.0,0,0,2
63839,39,M,Illinois,2025-03-21 05:20:00+00:00,0,227.5,75.83,1,0,3
56274,39,M,Illinois,2025-09-19 00:56:00+00:00,1,182.0,45.5,0,2,4
68213,39,M,Illinois,2024-06-22 12:09:00+00:00,0,91.0,45.5,0,0,2
52879,39,M,Illinois,2026-01-25 11:14:00+00:00,0,45.5,45.5,0,0,1
54926,39,M,Illinois,2021-10-11 13:53:00+00:00,0,45.5,45.5,0,0,1
45898,39,M,Illinois,2019-03-07 11:09:00+00:00,0,136.5,68.25,0,0,2
62202,39,M,Illinois,2025-08-19 18:26:00+00:00,0,136.5,68.25,0,0,2
75151,39,M,Illinois,2023-08-10 06:47:00+00:00,0,91.0,91.0,1,0,1
31905,39,M,Illinois,2019-05-13 12:54:00+00:00,1,136.5,68.25,1,0,2
25041,39,M,Illinois,2023-04-17 01:41:00+00:00,0,45.5,45.5,0,0,1
99329,39,M,Illinois,2020-08-11 11:25:00+00:00,0,273.0,68.25,1,0,4
25979,39,M,Illinois,2026-06-07 15:19:00+00:00,0,91.0,91.0,0,0,1
5014,39,F,Illinois,2019-10-18 00:27:00+00:00,0,0.0,0.0,0,0,0
11879,39,M,Illinois,2019-09-25 08:21:00+00:00,0,0.0,0.0,0,0,0
57206,39,F,Indiana,2026-04-21 06:33:00+00:00,0,45.5,45.5,0,0,1
62287,39,M,Indiana,2024-09-12 09:36:00+00:00,0,0.0,0.0,0,0,0
2960,39,F,Indiana,2025-08-28 03:13:00+00:00,0,273.0,68.25,0,1,4
99480,39,F,Indiana,2021-03-14 11:33:00+00:00,0,91.0,45.5,0,0,2
60193,39,F,Indiana,2019-06-10 10:52:00+00:00,0,45.5,45.5,0,0,1
64238,39,F,Indiana,2020-12-12 15:20:00+00:00,0,136.5,68.25,0,0,2
83662,39,F,Indiana,2024-10-27 13:33:00+00:00,1,182.0,91.0,1,0,2
96399,39,M,Iowa,2021-07-26 03:52:00+00:00,0,45.5,45.5,0,0,1
73571,39,F,Iowa,2024-01-24 15:12:00+00:00,0,91.0,45.5,0,0,2
67105,39,F,Iowa,2023-06-22 12:58:00+00:00,0,136.5,136.5,1,0,1
42521,39,M,Iowa,2026-03-23 09:01:00+00:00,0,0.0,0.0,0,0,0
61679,39,F,Kansas,2019-09-06 01:48:00+00:00,1,182.0,91.0,1,0,2
13905,39,M,Kentucky,2026-07-04 09:29:53.807846+00:00,0,91.0,91.0,1,0,1
30183,39,M,Kentucky,2025-08-12 06:46:00+00:00,1,227.5,56.88,0,2,4
8594,39,M,Louisiana,2024-05-05 00:06:00+00:00,0,45.5,45.5,0,0,1
10235,39,M,Louisiana,2021-06-17 07:46:00+00:00,0,136.5,68.25,0,0,2
72724,39,M,Louisiana,2022-11-03 12:06:00+00:00,1,136.5,68.25,0,1,2
84535,39,M,Maryland,2019-03-08 08:19:00+00:00,0,0.0,0.0,0,0,0
79766,39,M,Maryland,2022-06-09 14:29:00+00:00,0,0.0,0.0,0,0,0
75360,39,M,Maryland,2022-09-20 04:15:00+00:00,0,45.5,45.5,1,0,1
7253,39,F,Maryland,2024-05-10 16:17:00+00:00,0,136.5,136.5,0,1,1
82675,39,M,Maryland,2020-11-28 13:42:00+00:00,1,91.0,45.5,1,0,2
87947,39,M,Maryland,2024-07-31 07:39:00+00:00,0,0.0,0.0,0,0,0
65836,39,F,Maryland,2021-06-13 02:59:00+00:00,0,45.5,45.5,0,0,1
31604,39,F,Maryland,2020-07-07 15:05:00+00:00,0,0.0,0.0,0,0,0
75166,39,F,Maryland,2021-03-03 08:53:00+00:00,0,45.5,45.5,0,0,1
65047,39,F,Maryland,2020-06-26 07:05:00+00:00,0,45.5,45.5,0,0,1
65278,39,F,Maryland,2024-06-19 07:24:00+00:00,0,45.5,45.5,0,0,1
61569,39,F,Maryland,2023-07-03 09:06:00+00:00,1,136.5,45.5,2,0,3
30990,39,F,Maryland,2021-03-23 16:10:00+00:00,0,0.0,0.0,0,0,0
69891,39,M,Massachusetts,2020-04-02 13:48:00+00:00,0,0.0,0.0,0,0,0
15081,39,M,Massachusetts,2022-07-03 01:55:00+00:00,0,136.5,136.5,0,0,1
29204,39,M,Massachusetts,2020-03-25 08:55:00+00:00,0,91.0,45.5,0,0,2
72758,39,F,Massachusetts,2020-09-16 11:59:00+00:00,1,182.0,91.0,1,0,2
51823,39,F,Massachusetts,2019-05-13 10:34:00+00:00,1,136.5,68.25,1,0,2
58418,39,M,Massachusetts,2021-04-02 12:09:00+00:00,0,0.0,0.0,0,0,0
22695,39,F,Massachusetts,2026-05-01 13:31:00+00:00,0,273.0,91.0,0,0,3
88705,39,F,Massachusetts,2023-06-25 12:53:00+00:00,0,0.0,0.0,0,0,0
85885,39,M,Massachusetts,2019-04-12 16:17:00+00:00,0,91.0,91.0,0,0,1
53841,39,M,Massachusetts,2024-04-28 07:31:00+00:00,0,227.5,113.75,0,0,2
72220,39,M,Massachusetts,2020-01-14 04:14:00+00:00,0,273.0,68.25,0,0,4
98413,39,M,Massachusetts,2019-02-14 13:29:00+00:00,0,91.0,91.0,1,0,1
69746,39,M,Massachusetts,2021-02-12 00:05:00+00:00,0,45.5,45.5,0,0,1
88426,39,F,Michigan,2023-11-02 13:29:00+00:00,0,45.5,45.5,0,1,1
63359,39,F,Michigan,2019-07-30 13:31:00+00:00,1,91.0,45.5,1,0,2
91134,39,M,Michigan,2023-03-24 00:18:00+00:00,0,136.5,68.25,0,0,2
33507,39,M,Michigan,2020-10-11 11:54:00+00:00,0,91.0,45.5,0,0,2
9695,39,F,Michigan,2019-09-20 00:34:00+00:00,0,91.0,91.0,0,1,1
32197,39,M,Michigan,2021-03-10 05:49:00+00:00,0,0.0,0.0,0,0,0
82468,39,M,Michigan,2023-10-01 12:01:00+00:00,0,0.0,0.0,0,0,0
91504,39,F,Michigan,2025-08-13 17:15:00+00:00,0,91.0,45.5,0,0,2
55784,39,M,Michigan,2023-06-28 18:05:00+00:00,0,45.5,45.5,0,0,1
55039,39,F,Michigan,2025-09-30 05:05:00+00:00,0,45.5,45.5,0,0,1
71157,39,M,Michigan,2022-07-04 08:28:00+00:00,0,0.0,0.0,0,0,0
58113,39,F,Michigan,2021-07-15 12:03:00+00:00,0,182.0,60.67,0,0,3
44629,39,M,Michigan,2021-01-08 04:10:00+00:00,0,227.5,113.75,0,0,2
37980,39,M,Michigan,2019-07-09 03:10:00+00:00,0,91.0,91.0,1,0,1
86962,39,F,Michigan,2025-05-07 06:29:00+00:00,0,45.5,45.5,1,0,1
98321,39,F,Minnesota,2019-12-01 04:17:00+00:00,0,91.0,45.5,0,0,2
28466,39,M,Minnesota,2026-02-26 15:32:00+00:00,0,45.5,45.5,0,0,1
79474,39,F,Minnesota,2024-12-07 07:31:00+00:00,0,45.5,45.5,0,0,1
75126,39,M,Mississippi,2023-11-25 02:55:00+00:00,0,182.0,182.0,0,0,1
15177,39,M,Missouri,2022-03-23 14:36:00+00:00,0,45.5,45.5,0,0,1
32236,39,M,Missouri,2025-02-24 16:48:00+00:00,0,91.0,45.5,0,0,2
98105,39,M,Missouri,2025-04-09 15:53:00+00:00,0,182.0,182.0,0,1,1
33556,39,F,Missouri,2022-03-09 01:29:00+00:00,0,45.5,45.5,0,0,1
84494,39,M,Missouri,2020-07-24 12:55:00+00:00,0,0.0,0.0,0,0,0
64446,39,F,Montana,2023-07-18 00:55:00+00:00,0,45.5,45.5,0,0,1
62823,39,M,Montana,2020-02-16 06:45:00+00:00,1,91.0,45.5,1,0,2
72512,39,M,Nebraska,2020-09-24 09:40:00+00:00,0,91.0,91.0,0,0,1
45488,39,F,Nebraska,2023-04-21 11:35:00+00:00,0,45.5,45.5,1,0,1
71423,39,M,Nebraska,2026-07-01 15:31:34.306182+00:00,0,91.0,91.0,0,0,1
11817,39,M,Nebraska,2019-09-04 07:48:00+00:00,0,45.5,45.5,0,0,1
9119,39,M,Nevada,2023-03-17 10:38:00+00:00,0,45.5,45.5,0,0,1
78779,39,M,Nevada,2020-12-07 10:15:00+00:00,0,45.5,45.5,0,0,1
6735,39,M,Nevada,2021-04-02 07:44:00+00:00,0,45.5,45.5,0,1,1
18792,39,M,Nevada,2020-01-28 04:15:00+00:00,0,45.5,45.5,1,0,1
60859,39,F,New Jersey,2026-05-29 11:10:00+00:00,0,91.0,45.5,0,0,2
31570,39,F,New Jersey,2020-10-15 03:18:00+00:00,0,0.0,0.0,0,0,0
40937,39,M,New Jersey,2024-03-14 00:09:00+00:00,0,45.5,45.5,1,0,1
27833,39,M,New Jersey,2021-10-31 06:29:00+00:00,0,45.5,45.5,0,0,1
47289,39,M,New Jersey,2021-05-14 05:34:00+00:00,1,91.0,45.5,1,0,2
25417,39,F,New Jersey,2024-07-12 07:40:00+00:00,0,136.5,136.5,0,0,1
43911,39,F,New Jersey,2024-05-13 01:32:00+00:00,0,0.0,0.0,0,0,0
6974,39,M,New Jersey,2021-09-02 17:12:00+00:00,0,91.0,91.0,0,0,1
66557,39,M,New Jersey,2023-03-19 18:15:00+00:00,0,45.5,45.5,0,0,1
