order_id,user_id,order_timestamp,order_hour,order_hour_formatted,turno_pedido,is_cancelled,is_returned,total_order_value,is_bad_payer,account_created_at,dias_conta_ate_compra,faixa_tempo_conta
48719,38818,2022-10-28 09:22:39.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2020-10-03 01:39:00.000000,755,4. +365 dias
49563,39481,2026-04-27 09:04:33.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2026-02-03 17:10:00.000000,82,2. 30-90 dias
51862,41282,2024-09-11 09:52:06.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2019-05-19 01:18:00.000000,1942,4. +365 dias
51966,41379,2025-01-18 09:23:23.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-05-06 15:47:00.000000,987,4. +365 dias
52837,42060,2026-03-18 09:56:07.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,1,2021-07-18 02:14:00.000000,1704,4. +365 dias
53273,42395,2022-09-06 09:47:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-02-12 06:25:00.000000,206,3. 90-365 dias
53484,42560,2024-05-07 09:12:05.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2023-10-27 05:31:00.000000,193,3. 90-365 dias
53534,42596,2021-11-19 09:46:24.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-07-09 03:45:00.000000,864,4. +365 dias
53681,42718,2026-06-28 09:06:02.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,1,2026-04-03 03:16:00.000000,86,2. 30-90 dias
54446,43340,2026-05-29 09:18:19.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-12-15 13:40:00.000000,164,3. 90-365 dias
55068,43815,2023-01-12 09:49:36.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-06-16 06:03:00.000000,210,3. 90-365 dias
57495,45739,2024-11-07 09:58:43.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2023-11-14 07:59:00.000000,359,3. 90-365 dias
57637,45853,2025-07-07 09:30:42.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2023-08-01 18:08:00.000000,705,4. +365 dias
57658,45869,2022-05-16 09:17:29.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2020-11-16 17:32:00.000000,545,4. +365 dias
57975,46096,2026-05-01 09:39:25.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-09-12 07:34:00.000000,1327,4. +365 dias
58852,46787,2021-09-13 09:15:14.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2020-05-05 05:29:00.000000,496,4. +365 dias
60617,48203,2022-06-20 09:51:55.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2020-03-19 18:01:00.000000,822,4. +365 dias
60697,48276,2023-08-12 09:04:03.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2020-07-23 00:06:00.000000,1115,4. +365 dias
62830,50014,2022-03-13 09:56:21.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-05-10 14:01:00.000000,306,3. 90-365 dias
62863,50047,2025-08-07 09:02:50.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2023-05-22 07:58:00.000000,808,4. +365 dias
63093,50241,2023-10-01 09:46:03.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-05-01 05:15:00.000000,883,4. +365 dias
63751,50767,2024-11-08 09:34:39.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2023-01-27 00:14:00.000000,651,4. +365 dias
64995,51778,2023-06-09 09:12:58.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2022-12-09 12:22:00.000000,181,3. 90-365 dias
65729,52367,2026-07-04 09:41:43.553309,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2026-07-04 07:48:28.553309,0,1. < 30 dias
66735,53231,2025-05-18 09:40:14.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-08-13 08:28:00.000000,278,3. 90-365 dias
68198,54409,2025-02-08 09:13:17.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,1,2024-06-01 07:13:00.000000,252,3. 90-365 dias
68229,54433,2023-02-23 09:13:13.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-02-15 07:48:00.000000,8,1. < 30 dias
68247,54449,2026-04-21 09:55:43.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2026-01-10 11:56:00.000000,100,3. 90-365 dias
69557,55487,2025-02-22 09:43:18.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2019-05-17 14:15:00.000000,2107,4. +365 dias
69689,55607,2026-02-23 09:16:21.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-11-26 09:55:00.000000,453,4. +365 dias
69749,55645,2026-02-14 09:42:01.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-06-03 14:17:00.000000,255,3. 90-365 dias
70092,55910,2023-11-22 09:11:32.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-03-27 04:56:00.000000,605,4. +365 dias
70296,56080,2026-04-26 09:33:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-04-13 05:06:00.000000,378,4. +365 dias
70356,56120,2026-05-24 09:16:26.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,1,2026-04-18 01:50:00.000000,36,2. 30-90 dias
71043,56665,2022-05-12 09:58:31.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,0,2019-06-08 01:42:00.000000,1069,4. +365 dias
71936,57355,2026-05-06 09:11:50.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2026-03-13 15:42:00.000000,53,2. 30-90 dias
71946,57362,2025-04-27 09:40:47.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2023-01-13 03:09:00.000000,835,4. +365 dias
72548,57845,2025-02-12 09:29:03.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-08-20 13:39:00.000000,541,4. +365 dias
73592,58679,2023-12-08 09:21:38.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2022-09-11 04:11:00.000000,453,4. +365 dias
73693,58757,2026-05-05 09:37:50.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-04-27 07:09:00.000000,738,4. +365 dias
74290,59222,2025-02-09 09:19:21.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-03-12 00:57:00.000000,334,3. 90-365 dias
77210,61572,2025-07-27 09:19:34.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-12-13 12:53:00.000000,225,3. 90-365 dias
78350,62486,2025-12-06 09:06:09.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-04-27 02:10:00.000000,1684,4. +365 dias
78529,62624,2024-05-14 09:00:57.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2022-12-28 18:43:00.000000,502,4. +365 dias
79139,63093,2025-12-19 09:50:53.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2020-06-12 09:47:00.000000,2016,4. +365 dias
80659,64308,2023-04-27 09:45:43.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2021-09-23 02:10:00.000000,581,4. +365 dias
81881,65280,2026-03-28 09:03:10.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-08-06 08:34:00.000000,234,3. 90-365 dias
83174,66310,2021-02-17 09:49:18.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2020-12-04 11:00:00.000000,74,2. 30-90 dias
83865,66894,2025-08-30 09:32:55.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-08-01 12:32:00.000000,28,1. < 30 dias
84113,67090,2025-02-09 09:06:30.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-02-28 15:54:00.000000,346,3. 90-365 dias
84624,67478,2026-07-02 09:11:23.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,1,2026-01-21 02:51:00.000000,162,3. 90-365 dias
85346,68060,2023-08-31 09:40:31.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-01-31 05:32:00.000000,942,4. +365 dias
85954,68539,2023-11-13 09:17:29.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-03-24 08:07:00.000000,234,3. 90-365 dias
86496,68980,2021-04-02 09:28:09.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2020-05-17 06:52:00.000000,320,3. 90-365 dias
86889,69304,2024-05-14 09:38:01.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-04-23 07:15:00.000000,21,1. < 30 dias
86995,69384,2023-09-01 09:22:15.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-03-09 16:28:00.000000,175,3. 90-365 dias
87240,69581,2025-12-03 09:33:24.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-10-07 03:43:00.000000,1518,4. +365 dias
87718,69974,2025-03-04 09:14:05.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2025-01-23 13:47:00.000000,39,2. 30-90 dias
88274,70433,2025-10-24 09:21:18.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-08-17 12:01:00.000000,67,2. 30-90 dias
88780,70838,2026-04-22 09:45:53.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2022-08-02 03:38:00.000000,1359,4. +365 dias
89033,71063,2025-06-07 09:18:55.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-12-06 05:09:00.000000,2010,4. +365 dias
89265,71242,2024-05-23 09:23:31.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-09-30 18:33:00.000000,965,4. +365 dias
89587,71501,2026-06-29 09:44:46.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2026-06-26 12:21:00.000000,2,1. < 30 dias
89656,71559,2026-05-23 09:37:33.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-10-13 05:30:00.000000,222,3. 90-365 dias
89874,71742,2024-11-07 09:20:23.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-10-06 01:08:00.000000,1128,4. +365 dias
89953,71803,2026-01-28 09:44:13.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2021-10-18 15:11:00.000000,1562,4. +365 dias
90246,72037,2025-06-08 09:40:58.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-04-04 09:00:00.000000,796,4. +365 dias
91980,73444,2026-06-01 09:23:51.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-12-01 08:41:00.000000,182,3. 90-365 dias
93082,74373,2026-05-22 09:13:50.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2026-05-13 16:06:00.000000,8,1. < 30 dias
93481,74703,2021-08-04 09:14:41.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-05-24 12:05:00.000000,802,4. +365 dias
93690,74876,2025-12-16 09:14:13.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2025-11-03 08:14:00.000000,43,2. 30-90 dias
94486,75525,2026-02-12 09:52:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-02-01 08:22:00.000000,742,4. +365 dias
95683,76453,2023-04-10 09:12:10.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-06-02 12:11:00.000000,676,4. +365 dias
96841,77369,2024-06-22 09:23:29.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-07-07 15:43:00.000000,350,3. 90-365 dias
97247,77704,2023-05-31 09:41:00.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2019-11-25 15:03:00.000000,1282,4. +365 dias
98374,78581,2025-10-05 09:10:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-04-29 15:00:00.000000,2350,4. +365 dias
99622,79632,2025-08-24 09:48:45.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-04-26 08:58:00.000000,120,3. 90-365 dias
99663,79666,2025-02-23 09:22:54.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,136.5,0,2024-07-06 05:31:00.000000,232,3. 90-365 dias
100930,80707,2020-11-09 09:14:04.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,1,2020-05-07 17:30:00.000000,185,3. 90-365 dias
101825,81432,2019-12-13 09:09:06.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2019-07-22 12:33:00.000000,143,3. 90-365 dias
101888,81487,2026-06-07 09:39:41.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2026-04-30 05:24:00.000000,38,2. 30-90 dias
101936,81514,2024-12-26 09:21:39.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-09-14 08:04:00.000000,103,3. 90-365 dias
102455,81924,2022-11-06 09:59:18.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2022-05-29 15:26:00.000000,160,3. 90-365 dias
102604,82050,2020-11-06 09:02:40.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-03-07 16:46:00.000000,609,4. +365 dias
102755,82163,2021-08-04 09:44:47.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2021-04-05 04:24:00.000000,121,3. 90-365 dias
102941,82306,2026-06-17 09:07:07.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-08-29 01:22:00.000000,1388,4. +365 dias
103592,82809,2026-02-15 09:25:19.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2024-06-29 12:21:00.000000,595,4. +365 dias
103755,82938,2021-11-07 09:41:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2019-11-05 13:35:00.000000,732,4. +365 dias
104879,83823,2024-08-24 09:26:23.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-03-19 09:44:00.000000,1984,4. +365 dias
105300,84167,2019-03-18 09:49:40.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,1,2019-03-10 06:43:00.000000,8,1. < 30 dias
105937,84677,2023-04-15 09:55:00.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2022-04-28 07:32:00.000000,352,3. 90-365 dias
106301,84978,2025-11-14 09:22:12.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-12-19 00:41:00.000000,1426,4. +365 dias
106873,85441,2026-04-03 09:31:20.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-07-23 16:27:00.000000,618,4. +365 dias
107534,85997,2025-06-27 09:37:02.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-10-25 08:26:00.000000,611,4. +365 dias
107555,86014,2023-04-13 09:36:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-01-01 09:40:00.000000,831,4. +365 dias
109040,87181,2020-11-18 09:34:50.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2020-06-06 12:31:00.000000,164,3. 90-365 dias
109673,87697,2025-10-01 09:09:44.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,1,2023-11-12 17:35:00.000000,688,4. +365 dias
109759,87771,2023-01-08 09:36:09.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-12-25 06:33:00.000000,1110,4. +365 dias
109892,87885,2023-11-19 09:19:59.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2020-03-15 14:13:00.000000,1343,4. +365 dias
111346,89056,2024-11-22 09:08:03.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2024-04-11 09:52:00.000000,224,3. 90-365 dias
111542,89230,2026-03-27 09:02:50.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2023-12-17 01:53:00.000000,831,4. +365 dias
111596,89274,2025-02-24 09:55:09.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2024-05-10 10:12:00.000000,289,3. 90-365 dias
114967,91990,2026-05-20 09:46:33.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2024-12-25 07:19:00.000000,511,4. +365 dias
116147,92932,2024-12-29 09:52:46.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2024-01-21 16:30:00.000000,342,3. 90-365 dias
116590,93297,2026-05-30 09:41:44.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-07-12 12:05:00.000000,1417,4. +365 dias
116713,93381,2026-04-27 09:33:09.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-06-14 11:05:00.000000,316,3. 90-365 dias
117296,93858,2023-08-28 09:05:33.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2022-08-12 16:31:00.000000,380,4. +365 dias
117407,93954,2026-03-30 09:34:36.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2026-02-08 13:46:00.000000,49,2. 30-90 dias
118297,94696,2026-07-05 09:14:43.300080,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2026-07-04 16:45:38.300080,0,1. < 30 dias
118779,95074,2024-08-12 09:26:20.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2021-09-28 03:24:00.000000,1049,4. +365 dias
119048,95290,2025-01-15 09:49:47.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,91.0,0,2020-07-20 13:18:00.000000,1639,4. +365 dias
119403,95592,2025-10-01 09:45:14.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,0,2023-09-28 05:05:00.000000,734,4. +365 dias
120161,96208,2024-12-27 09:25:05.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,0,2022-12-24 02:25:00.000000,734,4. +365 dias
120346,96355,2025-10-17 09:02:08.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-06-03 16:06:00.000000,135,3. 90-365 dias
121258,97084,2026-02-15 09:45:32.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,182.0,0,2024-09-17 14:34:00.000000,515,4. +365 dias
121266,97089,2026-04-27 09:30:59.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-08-07 11:35:00.000000,262,3. 90-365 dias
121267,97089,2026-03-18 09:37:01.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2025-08-07 11:35:00.000000,222,3. 90-365 dias
124123,99385,2021-07-26 09:42:49.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,0,2019-01-28 17:59:00.000000,909,4. +365 dias
124785,99930,2024-11-23 09:39:07.000000,9,09hs,Manhã/Tarde (5h-18h),0,0,45.5,1,2023-02-15 18:18:00.000000,646,4. +365 dias
2627,2098,2023-01-14 10:13:43.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2022-03-24 15:40:00.000000,295,3. 90-365 dias
3726,2989,2025-10-12 10:32:14.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,182.0,1,2019-03-09 04:50:00.000000,2409,4. +365 dias
6238,4974,2026-02-16 10:39:14.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2024-11-01 16:24:00.000000,471,4. +365 dias
6254,4988,2024-06-17 10:09:28.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2021-03-29 10:14:00.000000,1175,4. +365 dias
7211,5768,2022-09-05 10:09:12.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2020-10-29 07:14:00.000000,676,4. +365 dias
9946,7917,2025-11-06 10:35:36.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2022-07-11 12:04:00.000000,1213,4. +365 dias
13471,10771,2023-09-06 10:34:45.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2020-09-20 11:00:00.000000,1080,4. +365 dias
13489,10787,2023-11-04 10:12:25.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2021-08-25 08:17:00.000000,801,4. +365 dias
13544,10830,2023-09-02 10:27:16.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2020-04-26 14:01:00.000000,1223,4. +365 dias
13906,11107,2023-05-08 10:28:28.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2022-10-25 07:13:00.000000,195,3. 90-365 dias
14382,11464,2025-06-03 10:02:16.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2021-11-19 01:15:00.000000,1292,4. +365 dias
17403,13875,2020-12-21 10:06:20.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2020-04-29 18:48:00.000000,235,3. 90-365 dias
21025,16765,2020-04-06 10:31:31.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2019-11-05 06:41:00.000000,153,3. 90-365 dias
21045,16779,2024-08-10 10:46:03.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2023-12-14 11:40:00.000000,239,3. 90-365 dias
21997,17567,2024-05-02 10:44:28.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2022-08-14 14:32:00.000000,626,4. +365 dias
22162,17703,2026-03-26 10:56:11.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,136.5,0,2025-06-09 00:47:00.000000,290,3. 90-365 dias
22794,18182,2025-12-14 10:50:24.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,182.0,1,2023-11-06 14:23:00.000000,768,4. +365 dias
22873,18247,2024-04-15 10:53:46.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,182.0,0,2021-03-31 11:19:00.000000,1110,4. +365 dias
24456,19537,2026-07-05 10:39:23.165881,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2026-07-04 16:54:27.165881,0,1. < 30 dias
25113,20038,2026-04-01 10:35:12.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2024-05-14 10:21:00.000000,687,4. +365 dias
25764,20551,2022-09-05 10:06:32.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,182.0,1,2020-08-02 10:08:00.000000,763,4. +365 dias
26212,20942,2026-05-30 10:02:28.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2024-08-27 03:33:00.000000,641,4. +365 dias
28569,22789,2026-04-13 10:55:16.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2026-04-02 00:16:00.000000,11,1. < 30 dias
30532,24361,2025-08-09 10:51:17.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,1,2025-01-09 08:05:00.000000,212,3. 90-365 dias
33033,26351,2024-10-31 10:33:08.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2019-12-03 01:51:00.000000,1794,4. +365 dias
37125,29617,2023-05-31 10:01:15.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2022-05-03 10:31:00.000000,392,4. +365 dias
38539,30711,2023-10-18 10:21:44.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2021-02-02 17:52:00.000000,987,4. +365 dias
40470,32259,2025-12-30 10:12:38.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2022-08-06 17:08:00.000000,1241,4. +365 dias
45669,36381,2025-05-25 10:19:11.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,182.0,1,2019-05-14 08:34:00.000000,2203,4. +365 dias
46609,37142,2020-10-11 10:03:06.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2020-09-23 05:11:00.000000,18,1. < 30 dias
50958,40577,2025-06-17 10:30:15.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2025-01-06 18:39:00.000000,161,3. 90-365 dias
52199,41571,2021-05-01 10:26:21.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2020-08-04 13:11:00.000000,269,3. 90-365 dias
52979,42157,2026-05-20 10:11:35.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2026-03-19 10:03:00.000000,62,2. 30-90 dias
54198,43135,2025-03-07 10:01:07.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2022-08-05 17:56:00.000000,944,4. +365 dias
58513,46519,2022-07-01 10:38:13.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2022-01-08 03:34:00.000000,174,3. 90-365 dias
59088,47006,2025-10-02 10:20:25.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2024-09-05 00:25:00.000000,392,4. +365 dias
63163,50291,2021-09-15 10:14:28.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,136.5,0,2021-05-20 10:50:00.000000,117,3. 90-365 dias
63583,50634,2022-03-13 10:02:14.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2019-06-28 11:35:00.000000,988,4. +365 dias
64045,50983,2021-09-17 10:08:24.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2019-08-04 01:37:00.000000,775,4. +365 dias
65019,51795,2021-03-03 10:38:29.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2020-09-21 08:39:00.000000,163,3. 90-365 dias
66188,52751,2022-03-05 10:57:27.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2019-11-07 10:04:00.000000,849,4. +365 dias
68857,54931,2021-02-09 10:35:53.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2020-05-01 13:03:00.000000,283,3. 90-365 dias
70051,55882,2022-12-05 10:34:30.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2020-02-21 14:31:00.000000,1017,4. +365 dias
71430,56962,2024-10-23 10:49:49.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,1,2022-03-21 04:27:00.000000,947,4. +365 dias
75728,60399,2025-12-02 10:58:53.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2021-01-04 18:40:00.000000,1792,4. +365 dias
76264,60825,2024-12-12 10:18:25.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2023-07-20 15:50:00.000000,510,4. +365 dias
77670,61913,2026-07-05 10:19:21.959209,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2026-07-02 08:03:59.959209,3,1. < 30 dias
78135,62305,2025-08-17 10:20:39.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2023-06-19 16:39:00.000000,789,4. +365 dias
80749,64377,2022-05-30 10:03:52.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,1,2019-05-09 03:23:00.000000,1117,4. +365 dias
83958,66963,2024-03-07 10:39:01.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,1,2023-04-13 17:30:00.000000,328,3. 90-365 dias
84250,67199,2026-06-30 10:37:45.650755,10,10hs,Manhã/Tarde (5h-18h),1,0,45.5,0,2026-06-30 01:29:27.650755,0,1. < 30 dias
86946,69341,2024-02-02 10:22:45.000000,10,10hs,Manhã/Tarde (5h-18h),1,0,91.0,0,2019-10-17 10:24:00.000000,1568,4. +365 dias
